173 200
,|-1.37618|-1.1172|1.18945|2.05|1.36384|0.253723|-0.986375|-1.53027|-0.187406|-0.848045|1.23074|-0.866812|0.183349|-0.811192|0.482539|0.744416|0.660323|0.868148|-0.170464|1.109|0.720454|-1.22957|0.621777|-0.387163|-0.160761|-0.412226|0.15812|1.33645|0.994465|0.398839|0.47917|0.0735257|1.21304|-0.374308|1.10588|-0.463868|0.93692|-0.856208|0.24571|1.77592|0.600082|-0.46755|0.280583|0.157075|0.133433|0.309696|-0.668527|0.141569|-1.66897|-0.294809|0.947039|0.636886|-0.49494|0.113861|0.463671|-1.48337|0.648005|0.955258|0.928764|-0.045535|0.574419|-0.0284778|-1.5682|-0.631217|0.294299|-0.943601|1.27948|-1.16379|0.350451|-0.09914|-0.206368|-0.0992995|-1.17774|-0.172093|-0.325456|-0.0433833|-0.540574|0.918822|-0.144943|-2.12452|-0.340685|0.715336|0.86304|0.448715|0.0569007|-0.708796|0.853924|-0.66751|-0.375614|0.282226|0.903419|0.431453|1.2867|-0.172536|0.328401|-1.05669|1.23213|-1.70964|-0.708189|0.943982|-0.577818|-0.0789154|0.482164|1.13236|1.46451|-0.16029|-0.0455074|-1.12044|1.01555|0.138336|1.3061|-1.29616|2.05734|-0.244696|0.2739|0.674407|-0.032468|1.01718|0.853985|-0.00289976|0.199635|-0.357156|1.06589|0.678452|-0.187539|0.35209|-0.204623|-0.791578|0.0363239|0.0105754|0.554223|0.258123|0.077822|0.0991587|-0.0585855|-0.0773516|0.583842|-0.371366|-0.398364|-0.915812|-0.210516|0.359114|-0.707144|-0.695322|0.163263|0.656544|-0.920162|0.617865|0.718044|0.246983|-0.832337|-0.513218|1.12978|0.449114|-0.230822|-0.0803175|0.462145|0.289688|0.185621|1.02744|-0.598049|0.0352137|0.209873|1.01597|0.196615|-0.0401495|0.35846|0.498239|-1.49681|0.148187|-1.20472|-0.364298|-0.853229|0.448448|0.294479|0.480223|-0.191987|-0.17406|-1.59377|0.275869|0.694475|-0.621118|-0.385797|0.28935|0.726472|-0.426461|-0.288357|-0.758319|-0.344198|0.399045|0.472992|0.484759|-0.197586|-0.893939|-1.38186|1.08558|0.568706|-1.2254|0.822161|-0.156256
0|-0.469945|-0.276695|0.264046|-0.0220565|0.323918|-0.495249|-1.04529|0.22039|0.597962|0.962731|-1.36026|1.47909|-0.313687|1.82309|-0.231162|1.25214|0.784905|-1.35019|1.68471|0.0564889|-0.85859|-0.22317|0.869731|0.908362|0.348546|0.0100969|1.50753|-0.180682|0.965737|2.09412|1.11487|0.359579|-0.130826|-0.634484|2.10606|-0.925329|-0.095336|1.18039|0.0171264|0.776562|0.709216|-0.196618|-0.440421|-0.617836|1.15628|1.06852|0.273312|1.95165|-1.94769|0.425404|1.37938|1.39117|-0.314664|-0.744417|0.142765|0.357393|0.994216|0.535437|1.08961|0.270332|0.505941|0.313276|0.86486|-0.138741|-0.659546|0.364395|0.25143|0.368014|0.12205|0.94268|0.263704|-0.0674012|-0.13606|-1.19905|-0.200411|-0.058806|0.0391004|0.840247|-1.12717|-1.19967|0.325994|0.00476548|-0.191108|-0.024011|-0.00875152|0.256876|1.45321|-0.993583|-0.420898|-0.119878|1.00441|-0.860429|-0.137186|-0.0946795|1.48544|0.0108592|0.51601|-1.56884|-0.860569|0.266784|-0.506466|-0.239711|-1.0859|0.6836|0.277437|0.177058|-0.838845|-1.01296|0.538662|1.81452|0.601386|-0.260138|0.406531|-0.904153|0.46494|-0.0936652|-0.737265|0.256081|0.937212|-1.47924|-0.400195|-0.726465|1.34431|-0.446309|-0.105629|0.206212|0.0143788|-0.269812|-0.527292|0.818684|1.0793|0.861314|0.0546172|0.600046|-1.98607|0.325032|0.498069|-0.600388|0.798044|-0.197314|-0.199157|0.543312|-0.444224|1.20029|0.422255|-0.3546|-0.789447|0.648013|-0.770558|0.00509755|0.766135|-0.144285|0.00909638|0.270273|0.884436|0.443434|-0.132802|-1.0849|-0.048291|1.12404|1.07819|0.303724|-0.295395|0.227292|0.916026|0.108908|0.75099|-0.605704|-0.344567|-0.0409689|0.599311|0.176057|-0.664634|-0.34858|0.53889|-0.0841415|0.335824|0.392302|-0.472256|0.22867|0.203009|0.965355|-1.18075|0.230637|0.366563|-0.0474222|0.28612|0.0944811|0.817252|-0.246173|-0.732242|0.473654|0.222543|0.449209|-0.213672|1.70117|-0.627224|0.541213|-0.0984626|0.735218
4|0.840627|0.274117|0.352983|0.965721|0.582086|-0.67732|0.0289969|0.0929104|-0.873405|0.0527929|-0.59527|1.74262|-1.38163|0.726583|-0.354069|-0.112651|-0.401601|-1.12724|0.25815|0.36343|-1.63691|0.274195|0.23656|1.86568|0.922319|0.38442|-0.0370653|-0.12526|0.143685|0.570266|-0.128504|0.704346|-0.707253|0.0845454|1.56305|-0.768078|-0.512979|0.602033|-0.85165|0.417221|-1.20723|-0.800698|0.197566|-0.157988|1.31626|-0.142024|0.112795|1.00189|-0.714474|0.629058|0.0482733|1.34887|0.538382|0.348966|0.201878|-0.353039|0.409917|0.312013|0.993062|0.149645|0.632368|0.199392|0.754031|-0.859191|-1.43682|0.327031|0.393537|-0.255867|0.795921|0.852853|0.403792|0.317364|-0.20864|-0.552862|-1.08622|0.803346|-1.21188|0.837633|-1.0163|-1.11354|0.943163|0.570355|0.764864|-0.728456|0.756171|0.254449|0.058168|-0.327586|0.0360938|0.994624|-0.486572|0.178511|-0.858806|0.378047|0.275776|-0.383195|0.435347|-0.532562|-0.395838|0.22444|-0.234265|0.308789|-0.966535|0.305661|0.234199|0.264091|0.348668|-0.521673|-0.0231039|-0.543979|-0.97663|-0.437689|0.0770178|-1.1709|-0.279337|0.411854|-0.639865|0.224265|-0.358858|-1.41342|-0.574834|-0.822333|1.00634|-1.23364|-0.758812|0.159403|-0.040853|0.294872|0.0244579|0.684425|0.862356|0.868781|-1.45758|-0.643133|0.0752318|-0.343971|0.224125|-0.0336184|0.247266|0.371799|0.541953|1.14186|-0.0548184|1.0535|-0.00932338|0.0262869|0.779006|-0.0130162|-0.0107786|0.271577|0.472707|-0.615216|0.607227|0.361581|0.425634|-0.108173|-0.61324|-0.522272|0.231979|0.78394|0.849289|0.73695|-0.769521|0.290663|-0.230352|-0.0557812|1.07558|0.132302|-0.116321|-0.891794|0.693793|-0.354944|0.00323207|0.669658|-0.942888|-0.302577|0.345854|0.923762|-0.394162|-0.12399|-0.928037|-0.543892|-2.08777|-0.091252|-2.01596|-0.163408|0.679944|0.293835|-0.926889|0.379261|-0.507446|1.24721|-0.138725|1.98168|0.0539235|1.48179|-0.356518|0.289631|-0.365484|-0.541561
8|-0.274317|-0.0878925|-0.533667|0.542678|0.313884|-1.02421|0.144746|0.311337|0.725122|-0.457523|-0.586551|0.221141|-1.32935|0.394581|-0.624633|0.121786|-0.302324|-1.00318|0.199355|-0.517348|-0.851922|0.631519|0.035411|1.63397|0.252132|0.381285|0.145315|-0.57933|0.270914|0.927659|0.10299|0.526827|0.114119|-1.03433|0.844274|0.0478908|-0.200215|0.531617|-0.282648|0.553381|0.566453|-0.895787|0.167355|-0.123716|0.335564|0.542219|1.02316|1.44412|-1.46714|0.263727|0.480472|1.35555|0.323539|0.113135|0.712471|0.331647|1.35059|0.797861|0.829914|0.669518|0.0125046|1.19311|0.449608|0.195836|-0.704612|0.800754|0.129156|0.253484|0.844403|0.479652|0.490656|-0.0913571|-0.150624|-0.311693|-0.41358|0.0984423|-0.733345|1.05536|-0.552277|-0.121478|0.548478|0.860799|-0.0944596|-0.605091|0.344774|-0.347889|0.925398|-0.0436512|0.025481|0.450865|-0.299714|-0.0893263|-0.915359|-0.0492127|0.990053|-0.175843|0.0599983|-1.50045|-0.588517|0.563947|-0.100963|0.227322|-0.125668|0.672568|-0.0255756|0.298048|-0.208122|-0.501973|0.606176|1.02295|0.612755|-0.295715|-0.175643|-0.476665|0.192713|-0.098748|-0.623958|0.779114|0.657997|-0.598532|-0.0964584|-0.426385|0.807476|-0.534729|-0.110212|0.563881|-0.408166|0.0996045|-0.118049|0.229315|0.778199|0.63712|-0.33778|0.288228|-0.471273|-0.0282472|0.432562|-0.502627|0.498629|0.125135|0.219364|0.330784|-0.0493852|1.04491|0.364681|-0.311266|0.0293726|0.528109|-0.441716|0.0345056|0.614092|-0.363237|0.116838|0.128458|0.760916|-0.322966|-0.0510273|-1.28053|-0.126588|0.418189|0.505429|0.369585|-0.749479|-0.300187|0.557181|0.0181662|0.628782|-0.259097|-0.144075|0.0539792|1.13981|-0.522755|-0.554228|0.237399|-0.42985|-0.145859|0.0477511|1.05953|0.314026|-0.388541|-0.432574|-0.510727|-1.62812|-0.00646173|-0.398345|-0.0231068|0.971455|0.404749|-0.205099|0.646729|-0.528547|0.264237|-0.0397735|0.87678|0.196677|2.24271|-0.219003|0.333408|-0.373075|-0.144581
<|0.101771|0.426783|-0.16083|0.23893|-0.010665|-0.408485|0.161778|0.0437326|-0.219627|-0.403223|-0.0604217|-0.120023|-0.232058|0.0904836|-0.195374|0.293363|-0.0259334|0.0991911|-0.260137|0.0180717|-0.658343|0.00839923|0.156556|0.0267775|-0.0345011|0.259525|0.356732|-0.163076|-0.105209|0.196369|0.115023|-0.111224|0.010422|0.0842228|0.129269|-0.414729|-0.137558|0.348182|0.354163|-0.175626|-0.387833|-0.0209215|0.353003|0.638985|0.00337627|-0.404611|-0.109768|-0.388333|-0.0608462|-0.457946|0.0142822|0.218258|0.287124|-0.403777|0.181397|-0.24399|0.20566|0.458624|-0.11972|-0.0303976|-0.178063|-0.111545|-0.250387|-0.0793293|-0.128107|-0.0854054|0.450895|-0.284038|-0.278151|-0.320271|0.065061|-0.305272|0.276671|-0.391695|-0.0604141|-0.736914|-0.278281|-0.167817|-0.619353|0.26814|-0.05904|0.0845313|-0.203127|0.0990836|-0.0159656|0.0335077|0.0871553|0.0125142|0.2964|0.38445|0.25117|0.111014|0.0264629|0.140423|-0.0604984|-0.239244|0.208529|-0.634891|-0.225807|0.073654|-0.310184|0.00745901|0.0852571|0.0975417|-0.249473|0.197613|-0.215794|-0.209159|0.0368988|0.366439|0.0976087|-0.070887|-0.0261465|-0.492127|-0.274426|-0.417219|-0.392507|0.319319|0.173899|0.302355|-0.544024|-0.230371|0.0883226|0.254885|0.335416|-0.131661|-0.312986|0.0576973|0.532353|0.234413|-0.0405083|-0.0578367|0.392436|0.190428|-0.553055|0.0382575|0.288165|-0.0360867|0.228391|-0.20916|-0.263848|0.143927|0.150421|0.472086|0.0799048|-0.262167|-0.43112|0.11281|0.113426|0.325778|0.128135|-0.255733|-0.204797|-0.432719|0.155735|0.255878|-0.298932|-0.391152|0.195135|-0.386108|0.0370442|-0.130604|-0.157716|-0.388966|-0.0533575|-0.161374|-0.259378|0.536007|-0.146989|-0.68279|-0.324356|0.450888|-0.352242|0.664015|-0.145207|-0.126101|-0.3003|0.175412|-0.102129|-0.172038|0.454072|-0.338557|-0.387548|-0.0883058|-0.111471|0.248725|0.111864|0.0651284|0.317541|0.280053|-0.0205349|0.0384898|-0.159941|0.292811|-0.11863|0.336327|-0.115826|-0.0392653|-0.100621|0.399175
@|0.29905|-0.257456|0.649711|-0.932316|-0.071887|0.251389|1.08339|1.1902|-1.29682|0.366241|-0.480116|-0.219847|0.472994|0.0314629|1.52185|-0.391069|0.714348|0.165851|-1.06218|0.262497|-0.575985|-0.246847|-0.485958|0.560487|0.869603|0.439345|-0.343554|0.510482|0.934077|-0.121264|-0.379852|0.386019|0.59163|1.22677|0.395674|0.351382|-0.36034|-0.414768|0.703413|-0.659934|-0.154332|-0.255975|-0.703121|-0.657826|-0.725601|-1.19811|0.144526|0.0698772|0.483659|-0.0818089|1.1232|-0.678788|-0.00631258|-0.644955|0.130654|0.256569|-0.0459347|0.154729|0.0961935|-0.382862|-0.237173|-0.83009|0.340317|-0.660697|-0.310902|0.532811|0.0147837|-0.429722|-0.0785181|-0.309641|-0.339268|-0.204263|-0.463923|0.117294|-0.573322|-1.15571|0.578998|-0.0332806|0.00448701|-1.15782|0.493041|-0.353714|0.0137593|0.427019|0.241527|-1.74433|0.04386|1.54233|0.129487|0.218497|-0.960488|1.37394|0.161262|0.227369|-0.170634|-0.440643|-0.488363|0.14659|0.531542|-0.248202|-0.750142|-0.312779|0.558047|-1.19484|0.509224|-0.0740686|0.546024|-1.14636|-0.757075|-0.683445|0.12959|0.713447|-0.355335|-0.310898|-0.460645|-0.428613|-0.356607|0.742935|1.58147|0.164274|0.308314|0.074897|-0.132152|-0.326188|0.653226|-0.26166|0.189467|-0.124419|-0.15673|0.0532302|-0.373552|0.682624|-0.474687|0.338973|0.341475|0.407323|-0.235176|0.265079|-0.446685|0.157361|0.444066|-0.454391|-0.608911|-0.122976|-0.116292|-0.162893|-0.451948|-0.142665|0.703244|-0.223685|0.275092|0.659547|-0.241907|0.155322|0.204608|1.0241|0.187056|0.83946|-0.420587|0.0126532|-0.369173|-0.495509|1.20858|0.328641|0.158767|-0.471413|0.0502921|0.481084|-1.8085|-0.480514|-0.0146053|0.937963|-0.198955|0.157856|0.601478|-0.0817056|0.0813051|-0.561347|-0.476118|0.00421193|0.641474|0.163386|0.115879|0.706195|0.784743|0.681863|-0.42713|-0.931198|-0.557682|1.23531|-0.216209|-0.0727452|0.352393|0.747276|1.1888|-1.17764|-1.26479|0.230417|0.92347|0.598485
D|-2.39637|-2.71996|-0.700028|-0.237224|-1.28663|-0.707236|-1.55671|2.46649|-2.64865|0.00492447|-0.441893|3.2043|-0.571337|-1.21172|1.5583|-1.31085|1.90325|-1.52222|1.94989|0.773892|-1.4886|-2.36872|1.16107|1.44563|2.16116|-1.15434|-0.249106|1.86304|2.01243|-2.36045|-2.2636|-0.0239563|-2.32632|0.573746|-0.342374|0.149678|-0.548417|-1.04886|-2.25642|-0.53943|-0.597981|-0.301691|-0.0604134|0.220195|0.651756|0.069028|0.055397|1.18176|1.19161|-1.26606|1.40148|-0.395311|-0.0442296|0.159221|0.0270705|0.908636|0.940945|0.0885594|-0.229839|0.523079|0.81088|-1.60137|1.11344|-0.748466|1.17005|0.225862|-1.97832|-0.886602|0.695637|-0.615973|0.0378788|-0.549979|0.0253567|-1.39867|-1.69466|1.72669|0.849528|-0.0561679|0.182719|1.75146|0.742118|0.650904|1.8575|1.3628|-0.592326|-1.23465|0.654765|2.35412|-0.528752|1.6119|-1.67122|0.995669|1.90487|1.36953|1.34066|0.558552|-1.91072|0.996758|-0.232186|-2.36828|-1.23013|0.648526|0.252503|-2.01373|-1.02961|0.826972|-1.60235|-0.776845|-1.51982|0.444871|0.789096|1.43496|1.34644|-1.00721|-1.52034|-0.265975|-1.27219|0.76704|-0.143381|-1.21053|1.07825|0.778337|0.734384|-1.5299|-0.308677|1.16671|-0.219322|3.532|1.21759|1.19969|0.0878364|0.0170488|-0.320185|-0.455401|0.0764095|1.15539|1.0859|-0.150968|0.827781|1.28099|0.624646|0.0787539|-1.02287|0.0210097|-0.649915|0.092941|-2.04232|0.54053|0.154569|-0.123212|-0.9225|1.13588|0.234368|-0.023227|-2.88028|2.75658|0.219712|0.56626|0.564951|0.413151|1.46918|1.17628|2.44535|-0.310105|-2.02919|1.2788|0.727379|1.02156|0.647582|1.30802|-1.73353|-1.11259|0.254554|-0.236561|1.09045|0.0352733|0.70074|0.436129|-0.578805|-1.65473|-0.514583|0.633035|0.691925|1.91811|0.251191|-0.261645|-0.93787|-2.23734|-0.611899|-0.838766|0.0356994|0.257745|-0.152667|1.71645|1.76158|0.735145|1.21586|0.0921228|0.304891|-0.859321
H|-0.798502|-2.28499|-1.36272|0.464358|1.0857|-0.707533|-0.565183|1.70121|-3.04293|-0.0918362|0.14684|2.93679|-0.0134873|-0.422507|2.16946|-0.760276|0.977093|-0.231349|-1.75259|1.95288|-1.71379|-0.376342|0.685251|1.51961|0.986173|0.552454|-1.69084|1.32326|2.13064|-0.294949|-1.53003|-0.444936|-1.44219|0.0528988|-0.528144|1.46954|-2.39924|-1.58281|-2.04235|1.01464|0.780875|1.28711|1.65887|0.0595192|0.602809|0.166268|-0.648612|0.218289|0.909701|0.0912726|0.891705|-0.35564|-0.18072|1.02145|-0.444884|1.08824|2.67427|-0.435651|0.445696|-0.698013|0.765547|-2.02221|1.52055|-1.66232|-0.635407|0.456657|-1.41209|-0.863386|-0.146309|0.0340962|-1.19426|0.963651|-0.0154396|0.413311|-0.447199|2.46265|-0.0654827|0.796735|-0.378346|1.26649|0.217198|0.954371|0.146582|0.774457|-0.610698|-1.86595|0.548272|0.979717|0.842787|2.01412|0.652822|0.946915|1.50865|0.00505694|0.619742|1.20871|-0.790415|1.72955|-0.639599|-1.36232|0.442474|-0.396689|-1.09488|-0.259544|-1.24921|0.357635|-3.82326|1.27693|-0.60342|0.948823|0.772829|-0.111434|2.6977|-0.64882|-2.2644|0.0673207|-0.232057|0.351928|-1.74485|-0.704544|1.48246|-0.776715|0.696757|0.000814609|0.311335|1.46174|-0.711399|1.90648|0.123278|0.757451|0.860406|0.23438|0.453354|-2.00994|-0.957523|0.0793201|1.44314|-0.389144|1.81971|-0.808018|-2.72489|0.93984|-1.20163|0.465267|0.264666|-0.335345|-2.95588|0.0363996|0.391634|1.49341|-0.824815|1.36201|1.60844|1.09429|-2.2248|0.967674|-0.615897|1.69487|0.32318|-0.649532|-0.504992|0.899426|1.26206|-0.99218|-3.13345|0.704496|-0.059732|0.165455|1.99553|0.817314|-1.57169|-0.921854|-0.234384|0.453824|-0.141413|-0.799284|-0.474648|-0.404237|0.540994|-2.89589|-2.19236|-1.63682|-1.17502|1.46779|-0.0618432|0.135164|0.0949422|-0.0279431|-1.79996|-0.955656|2.16211|0.34866|0.904807|-0.718776|-1.25333|1.46132|1.79142|-1.13372|0.384404|1.4601
L|0.215607|-2.82026|-0.198755|-0.359437|-0.39464|0.638772|-0.713799|0.922979|-2.6932|0.660563|-0.667021|0.337485|-1.03056|1.19163|2.29494|-1.50939|-0.20285|-1.15549|0.309613|1.75716|-0.309372|-0.506514|-0.158046|1.67604|1.43024|-0.265462|-0.595669|1.75508|-0.0967196|-0.444489|-1.76219|-0.0797907|-1.22387|2.54879|-0.779931|1.89785|-2.35624|0.0989794|-0.726072|0.664783|0.883425|0.11783|0.489956|1.16629|-0.031359|0.887204|-1.25215|1.42961|1.48091|-0.0973911|0.551947|-0.0714233|0.482584|-0.758556|-1.67138|0.277193|2.14497|0.647083|-0.00729904|0.154259|0.104004|-1.33093|1.12786|-2.38741|-0.0667526|0.639171|-1.31451|0.440614|0.0869982|-2.05782|-1.5018|-0.295739|-0.918132|0.365438|-0.664269|-0.644142|1.30335|-0.526802|-1.44488|0.911338|-0.482127|-0.593933|-0.0359957|0.0878613|0.146535|-0.130144|0.319913|0.811266|1.73447|0.334198|-0.725427|0.261791|0.299764|0.943577|0.199382|0.905823|-0.711663|0.144013|-1.13531|-1.24794|-1.76742|1.18157|-1.5093|-0.68946|-0.361895|-0.111062|-2.22455|0.159511|-0.281202|1.07264|-0.224946|0.3378|-0.737856|-0.849561|-0.832666|-1.11461|0.295759|-0.0177833|0.440114|-0.650489|3.11089|0.586677|0.637594|-0.726442|1.26805|-0.484128|-0.719621|1.00262|0.492955|0.076962|-0.57922|-0.118515|-0.337555|0.892599|-0.684227|0.924168|1.45637|0.46372|-0.485794|0.111153|-0.790237|0.35971|-0.991237|-0.597203|-0.930796|-0.71403|-1.84779|1.97441|-1.06404|0.410394|-0.424991|1.37918|0.674448|-0.52102|-2.53215|1.29634|0.31136|0.321853|0.819183|0.0706926|0.700402|0.987336|2.5801|-0.316789|-1.63582|0.71491|0.0946481|0.853195|0.325451|1.02175|-1.46248|-2.03313|1.52064|0.247076|1.49097|0.506577|-0.0806308|-0.177605|-1.71575|-0.323679|0.100049|-1.96938|0.922855|1.3177|0.594858|-1.92196|0.220036|-0.547607|-0.973085|2.18334|1.55901|-1.33104|0.73063|0.993443|1.43617|-0.17122|1.71662|0.746458|0.841328|1.46536
P|-0.317442|-0.884335|-0.616333|1.16547|0.365655|-0.861003|-0.199273|-0.653228|-0.528225|-0.188017|-0.440399|1.28575|-0.373728|1.34758|0.445487|-0.757365|0.0445298|-1.35485|0.542289|-0.778047|-1.09449|0.23294|0.415449|1.23027|-0.11556|-0.151644|-0.28486|0.434706|-1.06833|-0.829665|-0.118438|0.0573514|-1.35209|1.37365|0.0341226|0.709225|-0.468675|-1.27289|0.499788|0.693758|0.325627|0.253342|0.42029|-1.07326|-1.2499|-0.0207474|-2.13819|0.108072|0.256137|-0.455233|0.117516|0.668101|0.282988|-1.04789|-0.625585|1.55037|0.326659|0.441745|0.396571|0.880953|-0.16705|-0.688716|-0.259637|0.459082|0.483183|-1.29127|0.318697|-0.256836|-0.000947795|-0.771997|-1.29037|0.210255|0.486752|0.769019|0.295409|-0.0226925|0.532827|-0.811566|-0.512195|0.785618|-0.076895|-0.491847|-0.53597|-0.289256|-0.694302|-1.02419|0.274081|0.942774|-0.175032|0.93248|-0.356952|0.999788|-0.0210389|-1.08413|0.927276|0.124291|-0.040425|0.845068|0.680877|0.238243|-1.04383|0.615718|-1.01357|-0.475913|0.100688|0.123836|-0.477849|0.72824|0.718453|-0.637018|-0.325417|-0.0532611|0.858037|-0.309098|-1.42191|-0.820744|0.511158|-0.0252768|0.834503|-0.589|0.722466|0.06363|1.00049|-0.16414|-1.69859|0.681145|-0.897906|1.15467|0.557013|0.0326801|-0.179494|-0.00471992|0.198272|0.0171517|-0.315002|0.404719|-0.0616295|0.211525|0.127004|-0.430534|-0.636764|-0.556095|-0.182336|-0.243089|-0.368033|0.355038|-0.624033|0.330508|0.175116|0.263116|-0.829344|0.0906966|0.452051|-0.185427|-0.668556|0.158488|-0.21788|0.0909138|0.456749|-0.96365|1.42956|-0.291009|1.09136|-0.222009|-0.780768|-0.151724|0.0667044|-0.256008|1.25533|0.0362217|-0.542542|-0.348992|0.251028|0.474228|-0.555071|0.712888|0.408385|-0.570751|0.604796|0.312629|-0.101106|-1.48186|0.975627|0.0289827|-0.669994|-0.0379113|-0.0413306|0.14928|-0.195936|-0.755145|0.133114|-0.679755|0.0883134|0.564|-0.675432|-0.375525|0.0596778|-0.66935|1.25344|-0.383905
T|-0.0987633|-1.14806|-0.796665|2.2581|-0.0296695|-2.67377|-0.228197|0.0687708|-1.05452|0.0942471|0.0591764|0.277969|-1.18543|1.18528|0.0727256|-1.06301|0.624436|-1.46737|-0.130806|-1.11128|-0.826047|0.459859|0.449685|0.866943|-0.953983|1.89727|2.35211|0.73269|2.03776|1.81602|-1.0987|-2.0466|-0.498794|1.86993|1.0703|1.79819|-1.92456|0.050983|-0.120538|-0.721113|0.445483|-0.0410264|1.54851|-1.87201|-0.117092|-0.71105|-0.784914|0.0933124|-0.585126|0.944186|0.349209|-0.30418|-0.792732|-0.774301|-0.463546|0.511498|1.81366|0.447138|0.555128|-0.163665|0.947288|-0.390136|0.594817|0.178156|1.33278|-0.416403|-0.30341|-1.84675|0.444652|0.371391|-0.329109|0.0024095|-0.406073|0.0951794|-0.0166052|-0.824358|-0.0302834|-0.560672|-0.644581|0.227657|0.61149|-1.01039|-0.896729|3.28103|-1.22931|-0.718324|1.64969|-0.0685136|-0.315805|1.47992|-0.228851|0.0584144|0.509744|-0.467209|1.05584|-1.26372|-0.524743|-1.17664|1.12024|-0.704038|-0.506077|-0.153954|-1.62736|1.36274|0.432097|1.36766|1.4698|-0.767453|0.126119|-0.0415751|-2.68087|1.05538|-0.36282|-1.37931|-0.887587|-1.05233|-0.740708|1.35182|2.30808|-1.28559|0.860233|0.307708|1.84556|-0.0730296|-2.14361|-1.58164|-0.913071|0.773081|0.640047|1.35781|0.805453|0.301351|0.297649|1.79397|-2.07272|-0.340981|0.289466|0.563407|0.839464|-1.02218|-1.12382|0.749551|-1.21321|-0.437032|-0.58686|-1.68647|-0.950231|-0.0588044|0.701358|-0.619983|1.18492|1.56803|2.45945|-0.954149|-0.506617|1.1278|-0.125626|-0.446325|-0.953123|-0.744365|1.08554|-1.06096|1.6256|0.675795|-0.0475301|-1.45275|-0.207971|0.296562|-1.79228|0.811766|-1.19526|-0.907986|-1.41016|-0.442072|0.726355|-0.321886|0.9116|-1.85595|-1.13532|-0.325637|0.38573|-0.779188|-0.245481|-1.79152|0.69581|-0.212403|1.36193|-1.6845|-1.23823|0.180546|-0.230771|0.752726|2.84638|3.15688|-0.42999|0.27069|-0.149455|-0.765793|0.245926|-1.56324
X|0.203172|0.453771|-0.296372|0.339042|-0.0849544|-0.662098|-0.091022|0.438392|-1.10283|-0.222756|0.171197|0.727631|-0.358746|0.377214|-0.0223502|-0.47228|-0.204935|-0.273287|0.317924|-0.0299444|-0.429715|0.0166203|0.0273076|0.145572|0.567726|0.25357|0.0530181|0.11651|0.184902|0.226822|0.0431442|-0.00190403|0.227541|0.861171|0.244561|0.609923|-0.55302|0.0925599|0.580751|0.176149|-0.35856|-0.309908|0.90819|-0.174853|-0.546996|-0.423095|-0.444552|-0.298343|0.524311|-0.00218425|0.177528|0.522353|-0.151366|-0.106662|-0.0604475|0.843859|0.854996|0.797632|-0.399641|0.0793784|-0.236572|0.181898|-0.206646|0.0588522|-0.230915|-0.0336688|0.24841|-0.46998|-0.572281|-0.858795|-0.637575|-0.534748|0.288306|0.654905|0.282607|-0.476458|0.430907|-0.859274|-0.0460217|-0.171096|0.356598|-0.181581|-0.57599|-0.0513851|-0.652696|0.0376208|-0.479241|0.0506493|0.76363|0.285448|-0.0928884|0.603808|0.0392008|-0.503911|-0.207406|-0.109997|-0.463588|-0.214012|0.315612|-0.297282|-0.126549|0.532988|0.1075|-0.0856352|-0.264496|0.116729|0.0490827|-0.0371803|0.0235418|-0.168876|-0.802174|0.0191471|-0.201082|-0.135372|-0.363341|-0.450542|0.271389|0.216377|0.462573|0.0671628|0.630529|0.604264|0.665653|-0.0114388|-0.265392|0.00997681|-0.0439772|0.0403995|0.705611|0.253149|0.221919|0.576006|-0.482197|0.102713|0.284353|0.522501|0.177751|0.265111|0.212417|0.0512639|0.190393|-0.425986|-0.350396|0.697891|-0.154065|-0.304653|-0.628001|-0.169286|0.338714|0.30387|-0.075452|-0.125672|0.378464|0.0208324|0.495599|0.0327647|0.355845|-0.228766|-0.1856|-0.293121|-0.475423|0.0669349|0.54064|-0.184473|-0.0382793|-0.185554|-0.331131|-0.125163|-0.529321|-0.061248|-0.0962892|0.146207|-0.294939|0.659033|-0.341408|0.800139|-0.286737|0.269218|0.222508|-0.307685|-0.16403|-0.725918|-0.393231|-0.0785837|0.146245|-0.111434|0.181354|0.0616643|0.0867259|-0.184041|0.658959|-0.298813|-0.0877495|0.579667|-0.0994512|0.549796|-0.120906|-0.358438|0.849875|-0.312235
